fd48bcbc-73bf-4bf4-8c37-8251a0fe619e,江苏银行,JSBANK,JIANGSUBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/JIANGSUBANK.svg,1,2019-04-16,loadByCsv
cf29d142-e3c6-43ef-b211-6f2459c9a8ba,邯郸市商业银行,,HANDANCCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HANDANCCB.svg,1,2019-04-16,loadByCsv
c4c9c45f-33de-4472-b49e-b7c4c759da47,浙江省农村信用社,ZJNX,ZHEJIANGRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/ZHEJIANGRCC.svg,1,2019-04-16,loadByCsv
8bce429f-5b7d-4842-8e50-badb0819b454,江苏省农村信用社联合社,,JSRCCA,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/JSRCCA.svg,1,2019-04-16,loadByCsv
e7d1cdc4-e55e-44dd-b86a-f0473489d8a1,乌海银行股份有限公司,,WUHAIBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/WUHAIBANK.svg,1,2019-04-16,loadByCsv
82deb5f0-081c-49b6-952f-c57b1b8937c7,恒丰银行,EGBANK,HENGFENGBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HENGFENGBANK.svg,1,2019-04-16,loadByCsv
cec20932-380e-4124-bbc4-a3cfb1c70f07,大连银行,DLB,DALIANBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/DALIANBANK.svg,1,2019-04-16,loadByCsv
d531ed86-c5ac-44c8-a7d1-10c80b176a46,重庆农村商业银行,CRCBANK,CHONGQINGRCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/CHONGQINGRCB.svg,1,2019-04-16,loadByCsv
ebb291f7-93ef-4e2f-a6aa-d0061bb292b1,重庆银行,CQBANK,CHONGQINGBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/CHONGQINGBANK.svg,1,2019-04-16,loadByCsv
555aabf3-1045-458a-a30a-380e1e7da6ba,福建省农村信用社,,FUJIANRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/FUJIANRCC.svg,1,2019-04-16,loadByCsv
30f37373-ca27-4e13-9331-4008f91bc404,龙江银行,DAQINGB,LONGJIANGBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/LONGJIANGBANK.svg,1,2019-04-16,loadByCsv
b406782b-55bd-498b-a4c5-d31221ecbe45,厦门银行,,XIAMENBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/XIAMENBANK.svg,1,2019-04-16,loadByCsv
2fba8382-ee3a-4ca2-9f7a-7a1b1b095384,东莞银行,BOD,DONGGUANGBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/DONGGUANGBANK.svg,1,2019-04-16,loadByCsv
aa9d7e3f-4162-44e6-8624-1344787c82ca,广西农村信用社,,GUANGXIRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/GUANGXIRCC.svg,1,2019-04-16,loadByCsv
69e26ac4-bd82-45c9-b9b7-8775d537f3fa,柳州银行,,LIUZHOUBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/LIUZHOUBANK.svg,1,2019-04-16,loadByCsv
e9164ff1-9bde-47d9-9b19-2d3e48151f80,云南农村信用社,,YUNNANRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/YUNNANRCC.svg,1,2019-04-16,loadByCsv
789865e2-4ef0-4843-aedf-08d150435ae0,东莞农村商业银行,DRCBCL,DONGGUANGRCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/DONGGUANGRCB.svg,1,2019-04-16,loadByCsv
bbc63d5c-4736-42b4-a62e-616db758418f,昆仑银行,KLB,KUNLUNBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/KUNLUNBANK.svg,1,2019-04-16,loadByCsv
