a22d24d7-ddb6-6149-f079-d6cb886f829b,河北省,石家庄市,130100,1210,1,2019/04/11,loadByCsv
fa06640c-9237-c736-ccf3-d24a8665cd78,河北省,唐山市,130200,1240,1,2019/04/11,loadByCsv
4f5a977e-d30a-b5dc-7c99-05f6dcd196b4,河北省,秦皇岛市,130300,1260,1,2019/04/11,loadByCsv
fee7d39e-a606-db38-f8b1-5e608415ffd6,河北省,邯郸市,130400,1270,1,2019/04/11,loadByCsv
f6b79d4d-fed2-3867-a327-ae7d3d9d94e1,河北省,邢台市,130500,1310,1,2019/04/11,loadByCsv
a44cbb55-6cce-d124-0c61-4e7926f67834,河北省,保定市,130600,1340,1,2019/04/11,loadByCsv
c44aeed0-6d86-462e-9a72-bb88417d24d0,河北省,张家口市,130700,1380,1,2019/04/11,loadByCsv
aca357b2-461d-2e81-1be8-8eb8b081248c,河北省,承德市,130800,1410,1,2019/04/11,loadByCsv
0acfc096-825c-a4cc-3e2d-c798abe70c20,河北省,沧州市,130900,1430,1,2019/04/11,loadByCsv
4f137deb-58ee-30a0-9fda-3b6195d69040,河北省,廊坊市,131000,1460,1,2019/04/11,loadByCsv
aa8f3f0b-677d-f61c-bc1a-354859ddead9,河北省,衡水市,131100,1480,1,2019/04/11,loadByCsv
e71891c9-acee-3505-9358-0593c14bf4da,山西省,太原市,140100,1610,1,2019/04/11,loadByCsv
ecd89e41-436d-cbe3-d988-ee9ed9f3dbda,山西省,大同市,140200,1620,1,2019/04/11,loadByCsv
f6b6e694-efd5-5cab-3c08-c5bd40e500a1,山西省,阳泉市,140300,1630,1,2019/04/11,loadByCsv
f3b23b66-b578-3b3b-debb-b900591a46cb,山西省,长治市,140400,1640,1,2019/04/11,loadByCsv
64f3e12a-7f51-e42a-fc78-eb60caf8ffda,山西省,晋城市,140500,1680,1,2019/04/11,loadByCsv
8bda2914-90c5-fc5f-70d1-19c1ed024b0c,山西省,朔州市,140600,1690,1,2019/04/11,loadByCsv
6130b19a-bf34-502b-5d52-1d848c798549,山西省,忻州市,140900,1710,1,2019/04/11,loadByCsv
5834b839-e963-1d73-2a55-fc087e31a6f3,山西省,吕梁市,141100,1730,1,2019/04/11,loadByCsv
2001f16e-98e4-34c6-f068-f6e1f471ada8,山西省,晋中市,140700,1750,1,2019/04/11,loadByCsv
1a8b79ef-c216-b3b5-5aae-0c71fb4f7f30,山西省,临汾市,141000,1770,1,2019/04/11,loadByCsv
d8e8c5cd-8568-20cc-dbc5-23dd9ca7ecbc,山西省,运城市,140800,1810,1,2019/04/11,loadByCsv
ff6ba446-6e43-33bc-c61f-4447adb59520,内蒙古,呼和浩特市,150100,1910,1,2019/04/11,loadByCsv
539d78f8-ca51-eaf3-5094-285c2187e700,内蒙古,包头市,150200,1920,1,2019/04/11,loadByCsv
fb44c43f-550f-6477-2955-da9e94893b6e,内蒙古,乌海市,150300,1930,1,2019/04/11,loadByCsv
27f200bf-40a6-4a60-1bae-b93b19c36791,内蒙古,赤峰市,150400,1940,1,2019/04/11,loadByCsv
cc9d805f-ff15-64c3-191b-d78c0e5ab27c,内蒙古,呼伦贝尔市,150700,1960,1,2019/04/11,loadByCsv
7472aae1-05ae-4723-8266-04fa0381d4e2,内蒙古,兴安盟,152200,1980,1,2019/04/11,loadByCsv
05e97fd0-2f1f-22d6-697b-8cf6a2fef323,内蒙古,通辽市,150500,1990,1,2019/04/11,loadByCsv
e881e15c-7aa3-0dab-3289-2082204c6bc7,内蒙古,锡林郭勒盟,152500,2010,1,2019/04/11,loadByCsv
954a1986-a1ae-1d6c-469f-8e60f8d94458,内蒙古,乌兰察布市,150900,2030,1,2019/04/11,loadByCsv
e6f99f1b-243b-84cc-84af-8ae3eefbf9fc,内蒙古,鄂尔多斯市,150600,2050,1,2019/04/11,loadByCsv
